Date,solar_forecast,wind_off_forecast,wind_on_forecast,total_load,solar_capacity,wind_off_capacity,wind_on_capacity,electricity_price,daylight_hours,co2_price,gas_price,wind_forecast,wind_capacity,solar_penetration,wind_penetration,solar_binary,Hour,Day,Month,Year
2022-02-21 07:00:00,1862.22,21194.2,156363.48,276459.17,67479,8149,58014,106.69,10.46,87.99,73.425,177557.68,66163,0.67,64.23,1,7,21,2,2022
2022-02-21 08:00:00,14505.05,21455.04,155507.33,287425.42,67479,8149,58014,110.06,10.46,87.99,73.425,176962.37,66163,5.05,61.57,1,8,21,2,2022
2022-02-21 09:00:00,31073.82,21569.3,155616.73,294648.29,67479,8149,58014,88.28,10.46,87.99,73.425,177186.03,66163,10.55,60.13,1,9,21,2,2022
2022-02-21 10:00:00,43746.37,21046.23,157395.14,300378.16,67479,8149,58014,65.51,10.46,87.99,73.425,178441.37,66163,14.56,59.41,1,10,21,2,2022
2022-02-21 11:00:00,49784.04,19287.64,157883.96,304708.72,67479,8149,58014,78.22,10.46,87.99,73.425,177171.6,66163,16.34,58.14,1,11,21,2,2022
2022-02-21 12:00:00,49735.78,18151.42,155200.24,302540.26,67479,8149,58014,92.02,10.46,87.99,73.425,173351.66,66163,16.44,57.3,1,12,21,2,2022
2022-02-21 13:00:00,44105.85,19297.3,150365.04,299144.84,67479,8149,58014,99.9,10.46,87.99,73.425,169662.34,66163,14.74,56.72,1,13,21,2,2022
2022-02-21 14:00:00,33111.11,21373.55,143723.84,288838.4,67479,8149,58014,104.92,10.46,87.99,73.425,165097.39,66163,11.46,57.16,1,14,21,2,2022
2022-02-21 15:00:00,20085.76,22314.77,138797.8,283054.54,67479,8149,58014,108.77,10.46,87.99,73.425,161112.57,66163,7.1,56.92,1,15,21,2,2022
2022-02-21 16:00:00,8869.49,22804.69,136582.86,278742.68,67479,8149,58014,103.46,10.46,87.99,73.425,159387.55,66163,3.18,57.18,1,16,21,2,2022
2022-02-21 17:00:00,1401.59,22975.68,135130.28,282395.08,67479,8149,58014,117.78,10.46,87.99,73.425,158105.96,66163,0.5,55.99,1,17,21,2,2022
2022-02-21 18:00:00,0.0,22358.45,134685.36,287858.28,67479,8149,58014,135.59,10.46,87.99,73.425,157043.81,66163,0.0,54.56,0,18,21,2,2022
2022-02-21 19:00:00,0.0,22047.58,135053.14,283249.68,67479,8149,58014,123.63,10.46,87.99,73.425,157100.72,66163,0.0,55.46,0,19,21,2,2022
2022-02-21 20:00:00,0.0,21856.97,135671.68,270556.65,67479,8149,58014,110.71,10.46,87.99,73.425,157528.65,66163,0.0,58.22,0,20,21,2,2022
2022-02-21 21:00:00,0.0,21717.96,136222.54,256620.82,67479,8149,58014,102.0,10.46,87.99,73.425,157940.5,66163,0.0,61.55,0,21,21,2,2022
2022-02-21 22:00:00,0.0,21835.74,133581.21,246940.13,67479,8149,58014,102.83,10.46,87.99,73.425,155416.95,66163,0.0,62.94,0,22,21,2,2022
2022-02-21 23:00:00,0.0,21900.71,132565.13,232095.49,67479,8149,58014,92.55,10.46,87.99,73.425,154465.84,66163,0.0,66.55,0,23,21,2,2022
2022-02-22 00:00:00,0.0,23016.93,133210.19,231849.52719999998,67479,8149,58014,89.99,10.53,88.4,74.828,156227.12,66163,0.0,67.38,0,0,22,2,2022
2022-02-22 01:00:00,0.0,21645.76,130320.28,231603.5644,67479,8149,58014,82.14,10.53,88.4,74.828,151966.04,66163,0.0,65.61,0,1,22,2,2022
2022-02-22 02:00:00,0.0,21618.15,128486.92,231357.6016,67479,8149,58014,80.34,10.53,88.4,74.828,150105.07,66163,0.0,64.88,0,2,22,2,2022
2022-02-22 03:00:00,0.0,21527.78,127197.7,231111.6388,67479,8149,58014,79.9,10.53,88.4,74.828,148725.48,66163,0.0,64.35,0,3,22,2,2022
2022-02-22 04:00:00,0.0,21407.69,124531.91,230865.676,67479,8149,58014,88.16,10.53,88.4,74.828,145939.6,66163,0.0,63.21,0,4,22,2,2022
2022-02-22 05:00:00,0.0,20828.68,120121.36,230619.7132,67479,8149,58014,95.36,10.53,88.4,74.828,140950.04,66163,0.0,61.12,0,5,22,2,2022
2022-02-22 06:00:00,0.0,19533.29,115412.03,230373.7504,67479,8149,58014,117.86,10.53,88.4,74.828,134945.32,66163,0.0,58.58,0,6,22,2,2022
2022-02-22 07:00:00,1946.4,16791.98,105729.46,230127.7876,67479,8149,58014,185.78,10.53,88.4,74.828,122521.44,66163,0.85,53.24,1,7,22,2,2022
2022-02-22 08:00:00,14553.77,13211.13,94576.41,229881.8248,67479,8149,58014,211.59,10.53,88.4,74.828,107787.54,66163,6.33,46.89,1,8,22,2,2022
2022-02-22 09:00:00,32136.22,12310.5,88839.8,229635.862,67479,8149,58014,180.27,10.53,88.4,74.828,101150.3,66163,13.99,44.05,1,9,22,2,2022
2022-02-22 10:00:00,45219.32,13715.87,91248.33,229389.8992,67479,8149,58014,144.08,10.53,88.4,74.828,104964.2,66163,19.71,45.76,1,10,22,2,2022
2022-02-22 11:00:00,50257.97,17109.48,95971.02,229143.9364,67479,8149,58014,135.04,10.53,88.4,74.828,113080.5,66163,21.93,49.35,1,11,22,2,2022
2022-02-22 12:00:00,48827.54,19635.71,99937.44,228897.9736,67479,8149,58014,121.25,10.53,88.4,74.828,119573.15,66163,21.33,52.24,1,12,22,2,2022
2022-02-22 13:00:00,42860.15,20609.85,103446.88,228652.0108,67479,8149,58014,117.66,10.53,88.4,74.828,124056.73,66163,18.74,54.26,1,13,22,2,2022
2022-02-22 14:00:00,32528.16,20906.29,105786.44,228406.048,67479,8149,58014,118.87,10.53,88.4,74.828,126692.73,66163,14.24,55.47,1,14,22,2,2022
2022-02-22 15:00:00,20305.13,20576.96,105994.13,228160.0852,67479,8149,58014,125.29,10.53,88.4,74.828,126571.09,66163,8.9,55.47,1,15,22,2,2022
2022-02-22 16:00:00,8711.73,20321.29,105874.43,227914.1224,67479,8149,58014,136.7,10.53,88.4,74.828,126195.72,66163,3.82,55.37,1,16,22,2,2022
2022-02-22 17:00:00,1413.49,19559.27,111006.4,227668.1596,67479,8149,58014,155.21,10.53,88.4,74.828,130565.67,66163,0.62,57.35,1,17,22,2,2022
2022-02-22 18:00:00,0.0,19737.99,118488.05,227422.1968,67479,8149,58014,162.62,10.53,88.4,74.828,138226.04,66163,0.0,60.78,0,18,22,2,2022
2022-02-22 19:00:00,0.0,20115.26,126061.76,227176.234,67479,8149,58014,135.49,10.53,88.4,74.828,146177.02,66163,0.0,64.35,0,19,22,2,2022
2022-02-22 20:00:00,0.0,20749.31,130872.01,226930.27120000002,67479,8149,58014,108.62,10.53,88.4,74.828,151621.32,66163,0.0,66.81,0,20,22,2,2022
2022-02-22 21:00:00,0.0,21249.77,133500.59,226684.3084,67479,8149,58014,100.54,10.53,88.4,74.828,154750.36,66163,0.0,68.27,0,21,22,2,2022
2022-02-22 22:00:00,0.0,21703.61,132462.23,226438.3456,67479,8149,58014,99.99,10.53,88.4,74.828,154165.84,66163,0.0,68.08,0,22,22,2,2022
2022-02-22 23:00:00,0.0,21912.67,132563.46,226192.38280000002,67479,8149,58014,85.08,10.53,88.4,74.828,154476.13,66163,0.0,68.29,0,23,22,2,2022
2022-02-23 00:00:00,0.0,23286.1,131722.89,225946.42,67479,8149,58014,81.79,10.59,92.8,80.35,155008.99,66163,0.0,68.6,0,0,23,2,2022
2022-02-23 01:00:00,0.0,22270.77,128090.69,218330.6,67479,8149,58014,78.96,10.59,92.8,80.35,150361.46,66163,0.0,68.87,0,1,23,2,2022
2022-02-23 02:00:00,0.0,22247.11,123767.31,215846.35,67479,8149,58014,82.28,10.59,92.8,80.35,146014.42,66163,0.0,67.65,0,2,23,2,2022
2022-02-23 03:00:00,0.0,22239.85,118620.18,217837.05,67479,8149,58014,88.34,10.59,92.8,80.35,140860.03,66163,0.0,64.66,0,3,23,2,2022
2022-02-23 04:00:00,0.0,22235.74,113731.2,223925.56,67479,8149,58014,97.32,10.59,92.8,80.35,135966.94,66163,0.0,60.72,0,4,23,2,2022
2022-02-23 05:00:00,0.0,22158.44,109678.49,234809.26,67479,8149,58014,101.7,10.59,92.8,80.35,131836.93,66163,0.0,56.15,0,5,23,2,2022
2022-02-23 06:00:00,0.0,21932.24,107994.26,257160.28,67479,8149,58014,118.36,10.59,92.8,80.35,129926.5,66163,0.0,50.52,0,6,23,2,2022
2022-02-23 07:00:00,3166.76,21593.61,102746.93,279544.08,67479,8149,58014,147.54,10.59,92.8,80.35,124340.54,66163,1.13,44.48,1,7,23,2,2022
2022-02-23 08:00:00,23574.03,21145.01,96200.18,288808.34,67479,8149,58014,155.03,10.59,92.8,80.35,117345.19,66163,8.16,40.63,1,8,23,2,2022
2022-02-23 09:00:00,50752.5,21050.92,91334.56,294485.45,67479,8149,58014,126.44,10.59,92.8,80.35,112385.48,66163,17.23,38.16,1,9,23,2,2022
2022-02-23 10:00:00,74984.31,21378.24,90433.14,299493.65,67479,8149,58014,109.43,10.59,92.8,80.35,111811.38,66163,25.04,37.33,1,10,23,2,2022
2022-02-23 11:00:00,91935.95,21884.52,88238.7,301932.4,67479,8149,58014,103.51,10.59,92.8,80.35,110123.22,66163,30.45,36.47,1,11,23,2,2022
2022-02-23 12:00:00,100340.53,22242.42,85867.71,300365.19,67479,8149,58014,89.9,10.59,92.8,80.35,108110.13,66163,33.41,35.99,1,12,23,2,2022
2022-02-23 13:00:00,98677.5,22290.68,83902.88,294790.52,67479,8149,58014,89.9,10.59,92.8,80.35,106193.56,66163,33.47,36.02,1,13,23,2,2022
2022-02-23 14:00:00,85453.56,22253.72,80224.48,287983.8,67479,8149,58014,100.9,10.59,92.8,80.35,102478.2,66163,29.67,35.58,1,14,23,2,2022
2022-02-23 15:00:00,60463.48,22093.31,72938.62,281476.59,67479,8149,58014,109.49,10.59,92.8,80.35,95031.93,66163,21.48,33.76,1,15,23,2,2022
2022-02-23 16:00:00,28873.44,21977.23,63772.33,278367.32,67479,8149,58014,162.8,10.59,92.8,80.35,85749.56,66163,10.37,30.8,1,16,23,2,2022
2022-02-23 17:00:00,4736.19,22034.83,60235.36,281454.42,67479,8149,58014,205.72,10.59,92.8,80.35,82270.19,66163,1.68,29.23,1,17,23,2,2022
2022-02-23 18:00:00,0.0,22089.63,63533.63,287901.99,67479,8149,58014,230.0,10.59,92.8,80.35,85623.26,66163,0.0,29.74,0,18,23,2,2022
2022-02-23 19:00:00,0.0,22075.53,69534.91,285047.58,67479,8149,58014,236.86,10.59,92.8,80.35,91610.44,66163,0.0,32.14,0,19,23,2,2022
2022-02-23 20:00:00,0.0,22104.6,75646.66,273127.44,67479,8149,58014,187.04,10.59,92.8,80.35,97751.26,66163,0.0,35.79,0,20,23,2,2022
2022-02-23 21:00:00,0.0,22113.52,80692.71,262225.13,67479,8149,58014,164.6,10.59,92.8,80.35,102806.23,66163,0.0,39.21,0,21,23,2,2022
2022-02-23 22:00:00,0.0,22383.88,82493.96,251143.65,67479,8149,58014,146.62,10.59,92.8,80.35,104877.84,66163,0.0,41.76,0,22,23,2,2022
2022-02-23 23:00:00,0.0,22448.99,84743.62,239580.08,67479,8149,58014,107.6,10.59,92.8,80.35,107192.61,66163,0.0,44.74,0,23,23,2,2022
2022-02-24 00:00:00,0.0,23575.57,88826.37,231221.53,67479,8149,58014,115.07,10.65,88.0,89.734,112401.94,66163,0.0,48.61,0,0,24,2,2022
2022-02-24 01:00:00,0.0,21718.77,89885.11,224191.74,67479,8149,58014,113.04,10.65,88.0,89.734,111603.88,66163,0.0,49.78,0,1,24,2,2022
2022-02-24 02:00:00,0.0,21784.78,90612.15,220953.61,67479,8149,58014,110.33,10.65,88.0,89.734,112396.93,66163,0.0,50.87,0,2,24,2,2022
2022-02-24 03:00:00,0.0,21817.58,90628.34,221682.99,67479,8149,58014,109.29,10.65,88.0,89.734,112445.92,66163,0.0,50.72,0,3,24,2,2022
2022-02-24 04:00:00,0.0,21870.54,90549.53,225276.29,67479,8149,58014,112.36,10.65,88.0,89.734,112420.07,66163,0.0,49.9,0,4,24,2,2022
2022-02-24 05:00:00,0.0,21827.4,90263.42,234214.32,67479,8149,58014,116.77,10.65,88.0,89.734,112090.82,66163,0.0,47.86,0,5,24,2,2022
2022-02-24 06:00:00,0.0,21219.16,91666.83,256518.84,67479,8149,58014,168.5,10.65,88.0,89.734,112885.99,66163,0.0,44.01,0,6,24,2,2022
2022-02-24 07:00:00,2233.4,20349.92,91058.82,273594.82,67479,8149,58014,184.77,10.65,88.0,89.734,111408.74,66163,0.82,40.72,1,7,24,2,2022
2022-02-24 08:00:00,15109.68,19790.74,90984.05,281659.41,67479,8149,58014,160.0,10.65,88.0,89.734,110774.79,66163,5.36,39.33,1,8,24,2,2022
2022-02-24 09:00:00,32175.9,19340.7,89692.93,283402.08,67479,8149,58014,137.34,10.65,88.0,89.734,109033.63,66163,11.35,38.47,1,9,24,2,2022
2022-02-24 10:00:00,46758.25,18645.05,88185.97,286335.37,67479,8149,58014,117.47,10.65,88.0,89.734,106831.02,66163,16.33,37.31,1,10,24,2,2022
2022-02-24 11:00:00,55151.67,17551.27,95074.65,291550.43,67479,8149,58014,112.78,10.65,88.0,89.734,112625.92,66163,18.92,38.63,1,11,24,2,2022
2022-02-24 12:00:00,55318.4,15857.39,107265.28,292542.18,67479,8149,58014,107.58,10.65,88.0,89.734,123122.67,66163,18.91,42.09,1,12,24,2,2022
2022-02-24 13:00:00,48693.89,14918.87,117657.27,291061.24,67479,8149,58014,105.02,10.65,88.0,89.734,132576.14,66163,16.73,45.55,1,13,24,2,2022
2022-02-24 14:00:00,36785.45,15983.55,122872.27,285364.03,67479,8149,58014,105.1,10.65,88.0,89.734,138855.82,66163,12.89,48.66,1,14,24,2,2022
2022-02-24 15:00:00,23287.35,18270.06,124239.14,281096.73,67479,8149,58014,112.4,10.65,88.0,89.734,142509.2,66163,8.28,50.7,1,15,24,2,2022
2022-02-24 16:00:00,10729.32,19748.79,124771.27,278201.96,67479,8149,58014,113.73,10.65,88.0,89.734,144520.06,66163,3.86,51.95,1,16,24,2,2022
2022-02-24 17:00:00,1872.9,20744.7,125277.8,283285.49,67479,8149,58014,146.57,10.65,88.0,89.734,146022.5,66163,0.66,51.55,1,17,24,2,2022
2022-02-24 18:00:00,0.0,21951.88,125361.9,289353.04,67479,8149,58014,155.38,10.65,88.0,89.734,147313.78,66163,0.0,50.91,0,18,24,2,2022
2022-02-24 19:00:00,0.0,22432.19,125954.34,287804.53,67479,8149,58014,134.74,10.65,88.0,89.734,148386.53,66163,0.0,51.56,0,19,24,2,2022
2022-02-24 20:00:00,0.0,22380.54,126137.45,279077.59,67479,8149,58014,110.07,10.65,88.0,89.734,148517.99,66163,0.0,53.22,0,20,24,2,2022
2022-02-24 21:00:00,0.0,22142.4,123750.49,268027.57,67479,8149,58014,104.53,10.65,88.0,89.734,145892.89,66163,0.0,54.43,0,21,24,2,2022
2022-02-24 22:00:00,0.0,22047.75,119100.56,257981.19,67479,8149,58014,109.95,10.65,88.0,89.734,141148.31,66163,0.0,54.71,0,22,24,2,2022
2022-02-24 23:00:00,0.0,22109.36,116804.46,241845.25,67479,8149,58014,98.51,10.65,88.0,89.734,138913.82,66163,0.0,57.44,0,23,24,2,2022
2022-02-25 00:00:00,0.0,23416.47,118252.41,219012.45,67479,8149,58014,94.78,10.72,86.9,121.689,141668.88,66163,0.0,64.69,0,0,25,2,2022
2022-02-25 01:00:00,0.0,21065.64,116995.84,212407.05,67479,8149,58014,100.4,10.72,86.9,121.689,138061.48,66163,0.0,65.0,0,1,25,2,2022
2022-02-25 02:00:00,0.0,21116.45,116732.13,209680.63,67479,8149,58014,98.67,10.72,86.9,121.689,137848.58,66163,0.0,65.74,0,2,25,2,2022
2022-02-25 03:00:00,0.0,21135.09,117025.25,213305.65,67479,8149,58014,99.61,10.72,86.9,121.689,138160.34,66163,0.0,64.77,0,3,25,2,2022
2022-02-25 04:00:00,0.0,21970.34,117556.84,217766.22,67479,8149,58014,100.25,10.72,86.9,121.689,139527.18,66163,0.0,64.07,0,4,25,2,2022
2022-02-25 05:00:00,0.0,22245.91,118252.04,228579.81,67479,8149,58014,95.98,10.72,86.9,121.689,140497.95,66163,0.0,61.47,0,5,25,2,2022
2022-02-25 06:00:00,0.0,22076.09,121157.32,254848.69,67479,8149,58014,116.99,10.72,86.9,121.689,143233.41,66163,0.0,56.2,0,6,25,2,2022
2022-02-25 07:00:00,3748.01,21979.89,122396.81,274552.38,67479,8149,58014,133.53,10.72,86.9,121.689,144376.7,66163,1.37,52.59,1,7,25,2,2022
2022-02-25 08:00:00,22004.28,21974.74,123759.73,283285.17,67479,8149,58014,125.02,10.72,86.9,121.689,145734.47,66163,7.77,51.44,1,8,25,2,2022
2022-02-25 09:00:00,42658.07,22019.39,124930.12,287299.65,67479,8149,58014,107.16,10.72,86.9,121.689,146949.51,66163,14.85,51.15,1,9,25,2,2022
2022-02-25 10:00:00,56759.55,22060.97,127866.99,292184.29,67479,8149,58014,98.38,10.72,86.9,121.689,149927.96,66163,19.43,51.31,1,10,25,2,2022
2022-02-25 11:00:00,61456.52,22096.68,130597.04,295780.1,67479,8149,58014,100.25,10.72,86.9,121.689,152693.72,66163,20.78,51.62,1,11,25,2,2022
2022-02-25 12:00:00,59732.64,22102.73,129157.42,293756.4,67479,8149,58014,89.93,10.72,86.9,121.689,151260.15,66163,20.33,51.49,1,12,25,2,2022
2022-02-25 13:00:00,53671.64,21975.51,127403.71,287543.1,67479,8149,58014,97.07,10.72,86.9,121.689,149379.22,66163,18.67,51.95,1,13,25,2,2022
2022-02-25 14:00:00,42435.32,21852.34,123508.88,278502.4,67479,8149,58014,93.67,10.72,86.9,121.689,145361.22,66163,15.24,52.19,1,14,25,2,2022
2022-02-25 15:00:00,28800.99,21630.0,116921.97,273260.49,67479,8149,58014,98.52,10.72,86.9,121.689,138551.97,66163,10.54,50.7,1,15,25,2,2022
2022-02-25 16:00:00,14568.64,21309.48,110167.94,268855.43,67479,8149,58014,119.54,10.72,86.9,121.689,131477.42,66163,5.42,48.9,1,16,25,2,2022
2022-02-25 17:00:00,2815.97,21036.06,102988.22,270510.35,67479,8149,58014,146.87,10.72,86.9,121.689,124024.28,66163,1.04,45.85,1,17,25,2,2022
2022-02-25 18:00:00,0.0,20729.43,98344.54,277282.76,67479,8149,58014,190.05,10.72,86.9,121.689,119073.97,66163,0.0,42.94,0,18,25,2,2022
2022-02-25 19:00:00,0.0,20524.2,97364.84,275111.3,67479,8149,58014,198.07,10.72,86.9,121.689,117889.04,66163,0.0,42.85,0,19,25,2,2022
2022-02-25 20:00:00,0.0,20301.63,97524.72,262610.86,67479,8149,58014,160.68,10.72,86.9,121.689,117826.35,66163,0.0,44.87,0,20,25,2,2022
2022-02-25 21:00:00,0.0,19840.38,96748.8,248811.67,67479,8149,58014,145.54,10.72,86.9,121.689,116589.18,66163,0.0,46.86,0,21,25,2,2022
2022-02-25 22:00:00,0.0,18997.1,92038.57,237330.92,67479,8149,58014,135.13,10.72,86.9,121.689,111035.67,66163,0.0,46.79,0,22,25,2,2022
2022-02-25 23:00:00,0.0,17231.93,87625.65,226630.56,67479,8149,58014,132.89,10.72,86.9,121.689,104857.58,66163,0.0,46.27,0,23,25,2,2022
2022-02-26 00:00:00,0.0,14874.87,83799.08,220083.94,67479,8149,58014,150.09,10.78,86.9,98.05,98673.95,66163,0.0,44.83,0,0,26,2,2022
2022-02-26 01:00:00,0.0,12915.42,78001.91,213004.92,67479,8149,58014,152.6,10.78,86.9,98.05,90917.33,66163,0.0,42.68,0,1,26,2,2022
2022-02-26 02:00:00,0.0,9906.49,70307.66,210341.18,67479,8149,58014,174.05,10.78,86.9,98.05,80214.15,66163,0.0,38.14,0,2,26,2,2022
2022-02-26 03:00:00,0.0,7172.7,63082.8,210089.77,67479,8149,58014,187.92,10.78,86.9,98.05,70255.5,66163,0.0,33.44,0,3,26,2,2022
2022-02-26 04:00:00,0.0,5016.35,55527.43,210159.35,67479,8149,58014,190.69,10.78,86.9,98.05,60543.78,66163,0.0,28.81,0,4,26,2,2022
2022-02-26 05:00:00,0.0,3391.77,47417.59,211620.19,67479,8149,58014,237.17,10.78,86.9,98.05,50809.36,66163,0.0,24.01,0,5,26,2,2022
2022-02-26 06:00:00,0.04,2379.06,40401.53,216486.18,67479,8149,58014,249.98,10.78,86.9,98.05,42780.59,66163,0.0,19.76,0,6,26,2,2022
2022-02-26 07:00:00,2433.45,1834.23,33240.36,226427.49,67479,8149,58014,263.46,10.78,86.9,98.05,35074.59,66163,1.07,15.49,1,7,26,2,2022
2022-02-26 08:00:00,16878.63,1433.88,25829.21,238113.96,67479,8149,58014,275.57,10.78,86.9,98.05,27263.09,66163,7.09,11.45,1,8,26,2,2022
2022-02-26 09:00:00,37008.07,1170.92,18783.73,248170.71,67479,8149,58014,267.37,10.78,86.9,98.05,19954.65,66163,14.91,8.04,1,9,26,2,2022
2022-02-26 10:00:00,56382.53,1117.8,13361.76,255300.06,67479,8149,58014,245.75,10.78,86.9,98.05,14479.56,66163,22.08,5.67,1,10,26,2,2022
2022-02-26 11:00:00,69826.76,1289.86,9877.37,258336.74,67479,8149,58014,213.02,10.78,86.9,98.05,11167.23,66163,27.03,4.32,1,11,26,2,2022
2022-02-26 12:00:00,76259.13,1600.44,7683.34,255368.39,67479,8149,58014,196.64,10.78,86.9,98.05,9283.78,66163,29.86,3.64,1,12,26,2,2022
2022-02-26 13:00:00,75205.44,1843.11,6413.1,247083.74,67479,8149,58014,178.97,10.78,86.9,98.05,8256.21,66163,30.44,3.34,1,13,26,2,2022
2022-02-26 14:00:00,65574.75,1925.2,5671.5,239412.57,67479,8149,58014,177.04,10.78,86.9,98.05,7596.7,66163,27.39,3.17,1,14,26,2,2022
2022-02-26 15:00:00,46582.72,1893.07,5279.88,236015.17,67479,8149,58014,197.47,10.78,86.9,98.05,7172.95,66163,19.74,3.04,1,15,26,2,2022
2022-02-26 16:00:00,23166.08,1906.81,5392.1,238233.64,67479,8149,58014,225.08,10.78,86.9,98.05,7298.91,66163,9.72,3.06,1,16,26,2,2022
2022-02-26 17:00:00,4450.07,2169.95,6463.7,242334.73,67479,8149,58014,259.9,10.78,86.9,98.05,8633.65,66163,1.84,3.56,1,17,26,2,2022
2022-02-26 18:00:00,1.0,2763.94,9228.89,249312.41,67479,8149,58014,299.0,10.78,86.9,98.05,11992.83,66163,0.0,4.81,0,18,26,2,2022
2022-02-26 19:00:00,0.0,3636.9,12733.28,244337.39,67479,8149,58014,300.7,10.78,86.9,98.05,16370.18,66163,0.0,6.7,0,19,26,2,2022
2022-02-26 20:00:00,0.0,4615.81,16725.65,232596.54,67479,8149,58014,277.91,10.78,86.9,98.05,21341.46,66163,0.0,9.18,0,20,26,2,2022
2022-02-26 21:00:00,0.0,5763.73,21737.89,226581.75,67479,8149,58014,235.8,10.78,86.9,98.05,27501.62,66163,0.0,12.14,0,21,26,2,2022
2022-02-26 22:00:00,0.0,7074.64,27230.01,221535.61,67479,8149,58014,242.15,10.78,86.9,98.05,34304.65,66163,0.0,15.48,0,22,26,2,2022
2022-02-26 23:00:00,0.0,8210.2,32310.98,210243.39,67479,8149,58014,212.09,10.78,86.9,98.05,40521.18,66163,0.0,19.27,0,23,26,2,2022
2022-02-27 00:00:00,0.0,8100.4,38947.23,199468.87,67479,8149,58014,195.65,10.84,86.9,98.285,47047.63,66163,0.0,23.59,0,0,27,2,2022
2022-02-27 01:00:00,0.0,9072.4,38428.5,192834.97,67479,8149,58014,180.7,10.84,86.9,98.285,47500.9,66163,0.0,24.63,0,1,27,2,2022
2022-02-27 02:00:00,0.0,10036.17,36372.35,190343.22,67479,8149,58014,174.44,10.84,86.9,98.285,46408.52,66163,0.0,24.38,0,2,27,2,2022
2022-02-27 03:00:00,0.0,10438.21,34883.08,190470.94,67479,8149,58014,172.31,10.84,86.9,98.285,45321.29,66163,0.0,23.79,0,3,27,2,2022
2022-02-27 04:00:00,0.0,10412.27,34397.28,191412.53,67479,8149,58014,174.5,10.84,86.9,98.285,44809.55,66163,0.0,23.41,0,4,27,2,2022
2022-02-27 05:00:00,0.0,10019.23,35017.75,192304.88,67479,8149,58014,177.1,10.84,86.9,98.285,45036.98,66163,0.0,23.42,0,5,27,2,2022
2022-02-27 06:00:00,0.33,9642.65,36033.2,191335.22,67479,8149,58014,186.05,10.84,86.9,98.285,45675.85,66163,0.0,23.87,0,6,27,2,2022
2022-02-27 07:00:00,5195.72,9689.59,36002.92,197118.53,67479,8149,58014,191.54,10.84,86.9,98.285,45692.51,66163,2.64,23.18,1,7,27,2,2022
2022-02-27 08:00:00,28788.23,10036.05,34279.63,209406.19,67479,8149,58014,189.37,10.84,86.9,98.285,44315.68,66163,13.75,21.16,1,8,27,2,2022
2022-02-27 09:00:00,59674.29,10357.33,28169.68,221827.67,67479,8149,58014,173.75,10.84,86.9,98.285,38527.01,66163,26.9,17.37,1,9,27,2,2022
2022-02-27 10:00:00,85821.67,10527.88,22462.95,231953.24,67479,8149,58014,154.07,10.84,86.9,98.285,32990.83,66163,37.0,14.22,1,10,27,2,2022
2022-02-27 11:00:00,101002.57,10612.66,23177.81,239271.03,67479,8149,58014,144.76,10.84,86.9,98.285,33790.47,66163,42.21,14.12,1,11,27,2,2022
2022-02-27 12:00:00,105323.21,10654.39,25640.82,239612.04,67479,8149,58014,116.53,10.84,86.9,98.285,36295.21,66163,43.96,15.15,1,12,27,2,2022
2022-02-27 13:00:00,100436.19,10397.77,26908.05,234011.99,67479,8149,58014,114.0,10.84,86.9,98.285,37305.82,66163,42.92,15.94,1,13,27,2,2022
2022-02-27 14:00:00,85956.23,9975.2,27707.78,228159.72,67479,8149,58014,111.68,10.84,86.9,98.285,37682.98,66163,37.67,16.52,1,14,27,2,2022
2022-02-27 15:00:00,61542.98,9814.94,28671.58,225217.75,67479,8149,58014,151.54,10.84,86.9,98.285,38486.52,66163,27.33,17.09,1,15,27,2,2022
2022-02-27 16:00:00,30653.4,9997.12,30141.85,226541.49,67479,8149,58014,176.15,10.84,86.9,98.285,40138.97,66163,13.53,17.72,1,16,27,2,2022
2022-02-27 17:00:00,6083.52,10870.65,34044.47,237642.58,67479,8149,58014,229.9,10.84,86.9,98.285,44915.12,66163,2.56,18.9,1,17,27,2,2022
2022-02-27 18:00:00,2.0,12511.48,43524.24,250935.67,67479,8149,58014,275.76,10.84,86.9,98.285,56035.72,66163,0.0,22.33,0,18,27,2,2022
2022-02-27 19:00:00,0.0,14467.01,51558.66,249222.04,67479,8149,58014,274.5,10.84,86.9,98.285,66025.67,66163,0.0,26.49,0,19,27,2,2022
2022-02-27 20:00:00,0.0,15963.15,54381.15,240457.63,67479,8149,58014,220.7,10.84,86.9,98.285,70344.3,66163,0.0,29.25,0,20,27,2,2022
2022-02-27 21:00:00,0.0,17316.71,55754.38,234452.82,67479,8149,58014,197.8,10.84,86.9,98.285,73071.09,66163,0.0,31.17,0,21,27,2,2022
2022-02-27 22:00:00,0.0,18039.14,54818.82,234060.46,67479,8149,58014,197.78,10.84,86.9,98.285,72857.96,66163,0.0,31.13,0,22,27,2,2022
2022-02-27 23:00:00,0.0,18221.81,52982.91,223201.79,67479,8149,58014,197.22,10.84,86.9,98.285,71204.72,66163,0.0,31.9,0,23,27,2,2022
2022-02-28 00:00:00,0.0,19398.02,50136.38,211417.08,67479,8149,58014,177.39,10.91,80.92,100.72,69534.4,66163,0.0,32.89,0,0,28,2,2022
2022-02-28 01:00:00,0.0,17980.69,46594.19,206311.8,67479,8149,58014,174.06,10.91,80.92,100.72,64574.88,66163,0.0,31.3,0,1,28,2,2022
